HOPX	ADNP	-0.710732291331497	0.710732291331497
MAEL	ADNP	-0.526266284503416	0.526266284503416
NFIC	ADNP	-0.508305552608532	0.508305552608532
STAT6	ADNP	-0.650300435602019	0.650300435602019
ZFPM2	ADNP	-0.699125685728157	0.699125685728157
FOXK1	AKAP8	-0.584892283966038	0.584892283966038
ELF2	ATF6	-0.514327564663209	0.514327564663209
GATAD2B	ATF6	-0.570910960106119	0.570910960106119
HIC2	ATF6	-0.546144989949377	0.546144989949377
MLXIP	ATF6	-0.569871813599264	0.569871813599264
MYST4	ATF6	-0.62846512205013	0.62846512205013
PRDM16	ATF6	-0.673923111417391	0.673923111417391
RC3H1	ATF6	-0.596080664401671	0.596080664401671
ZBTB26	ATF6	-0.559319690987952	0.559319690987952
ZNF133	ATF6	-0.537024831644028	0.537024831644028
ZNF268	ATF6	-0.515120248153319	0.515120248153319
ZNF281	ATF6	-0.550452237876277	0.550452237876277
ZNF34	ATF6	-0.565123091465258	0.565123091465258
ZNF577	ATF6	-0.56328048404013	0.56328048404013
ZNF609	ATF6	-0.577863967355533	0.577863967355533
CARHSP1	ATOH7	-0.593534324138584	0.593534324138584
CBFB	ATOH7	-0.571776187037471	0.571776187037471
HIC2	ATOH7	-0.79951554656601	0.79951554656601
MYST4	ATOH7	-0.72535353322214	0.72535353322214
NEUROD1	ATOH7	-0.51151145612336	0.51151145612336
PRDM16	ATOH7	-0.654146867530398	0.654146867530398
SOX9	ATOH7	-0.602421882226849	0.602421882226849
ZNF133	ATOH7	-0.665535167875626	0.665535167875626
ZNF22	ATOH7	-0.522616691992864	0.522616691992864
ZNF281	ATOH7	-0.636072912064129	0.636072912064129
ZNF34	ATOH7	-0.711334070607889	0.711334070607889
ZNF432	ATOH7	-0.506317645951632	0.506317645951632
ZNF574	ATOH7	-0.642177433162658	0.642177433162658
ZNF577	ATOH7	-0.616575292019796	0.616575292019796
FOXQ1	BAZ2B	-0.543560846877905	0.543560846877905
ZNF184	BDP1	-0.57278490501666	0.57278490501666
KLF15	BRPF1	-0.642843780881107	0.642843780881107
DACH1	C14orf43	-0.784435157643185	0.784435157643185
GATAD1	C14orf43	-0.528388204299258	0.528388204299258
KLF5	C14orf43	0.535480147273695	0.535480147273695
MRRF	C14orf43	-0.505695635538981	0.505695635538981
NOC3L	C14orf43	-0.902624698290087	0.902624698290087
RAPGEF4	C14orf43	-0.808429046922479	0.808429046922479
RIOK2	C14orf43	-0.663084985490104	0.663084985490104
SMAD9	C14orf43	0.553387111335931	0.553387111335931
STAT6	C14orf43	-0.592346093271124	0.592346093271124
ZC3H15	C14orf43	-0.692249414919088	0.692249414919088
ZNF184	C14orf43	-0.635144402917807	0.635144402917807
ZNF295	C14orf43	-0.634692554561762	0.634692554561762
CBFB	CAMTA2	-0.54302942374859	0.54302942374859
DHX57	CAMTA2	-0.628137777546923	0.628137777546923
DVL3	CAMTA2	-0.522547129024363	0.522547129024363
HIC2	CAMTA2	-0.645706221294267	0.645706221294267
MYST4	CAMTA2	-0.647625113474195	0.647625113474195
PATZ1	CAMTA2	-0.716368711476756	0.716368711476756
PRDM16	CAMTA2	-0.506841799132764	0.506841799132764
ZNF22	CAMTA2	-0.652915497063461	0.652915497063461
ZNF34	CAMTA2	-0.547556463148896	0.547556463148896
ZNF432	CAMTA2	-0.511400381420417	0.511400381420417
ZNF574	CAMTA2	-0.531738590612347	0.531738590612347
CREM	CARHSP1	-0.544367700126683	0.544367700126683
DACH1	CARHSP1	-0.570990653053681	0.570990653053681
NR1D2	CARHSP1	-0.506404262102266	0.506404262102266
RAPGEF4	CARHSP1	-0.579747693826931	0.579747693826931
THAP5	CARHSP1	-0.605357585577096	0.605357585577096
ZC3H15	CARHSP1	-0.710679982542704	0.710679982542704
ZHX3	CARHSP1	-0.521036419379839	0.521036419379839
ZNF385B	CARHSP1	-0.633840339998562	0.633840339998562
DACH1	CBFB	-0.547949916090566	0.547949916090566
DNAJC2	CENPB	-0.534928461367819	0.534928461367819
ZNF273	CENPB	-0.603351159363726	0.603351159363726
ZNF184	CREB3L1	-0.506149197219439	0.506149197219439
MYST4	CREM	-0.574187070436136	0.574187070436136
SETDB1	CREM	-0.514891993316244	0.514891993316244
ZNF133	CREM	-0.595350631703666	0.595350631703666
ZNF281	CREM	-0.693031549692381	0.693031549692381
ZNF34	CREM	-0.629990411824687	0.629990411824687
ZNF577	CREM	-0.539919200236222	0.539919200236222
ZNF609	CREM	-0.616458650086509	0.616458650086509
MBNL1	CSDC2	-0.527120909533602	0.527120909533602
NOC3L	CSDC2	-0.595883612894427	0.595883612894427
RIOK2	CSDC2	-0.518573869654029	0.518573869654029
TRPS1	CSDC2	-0.513919538622131	0.513919538622131
FOXQ1	CUL4B	-0.535475720623679	0.535475720623679
MAEL	CUL4B	-0.600029544370419	0.600029544370419
MAFK	CUL4B	-0.6287819109246	0.6287819109246
STAT6	CUL4B	-0.655952648182876	0.655952648182876
DHX57	DACH1	-0.786048877553801	0.786048877553801
DLX5	DACH1	-0.693881949133423	0.693881949133423
DVL3	DACH1	-0.725724064031268	0.725724064031268
FOXK2	DACH1	-0.543148144300847	0.543148144300847
GATAD2B	DACH1	-0.523650809139855	0.523650809139855
HIC2	DACH1	-0.717212654215546	0.717212654215546
ID4	DACH1	-0.729640942695495	0.729640942695495
MAF	DACH1	-0.584952648883681	0.584952648883681
MLXIP	DACH1	-0.737481493699506	0.737481493699506
MYCN	DACH1	-0.70761828280769	0.70761828280769
MYST4	DACH1	-0.991596706314069	0.991596706314069
NEUROD1	DACH1	-0.583782370191024	0.583782370191024
PATZ1	DACH1	-0.735819027724657	0.735819027724657
PRDM16	DACH1	-0.835588873658389	0.835588873658389
RC3H1	DACH1	-0.75462779625539	0.75462779625539
SETDB1	DACH1	-0.519102911837198	0.519102911837198
SMAD9	DACH1	-0.652878079370093	0.652878079370093
SOX9	DACH1	-0.75587334486405	0.75587334486405
