FOSL2	ADNP	-0.504854850178834	0.504854850178834
FOXK2	ADNP	0.657031565379558	0.657031565379558
GATAD2B	ADNP	0.591715585258211	0.591715585258211
HOPX	ADNP	-0.570371931138843	0.570371931138843
MAFK	ADNP	-1	1
MBNL1	ADNP	-0.557294260765094	0.557294260765094
NFIC	ADNP	-0.693620432545689	0.693620432545689
NR3C1	ADNP	-0.521352951614369	0.521352951614369
THAP10	ADNP	-0.770274286038534	0.770274286038534
ZNF577	ADNP	0.64778140334825	0.64778140334825
FGD1	CSDC2	0.609932210008906	0.609932210008906
MBNL1	CSDC2	-0.876112457339446	0.876112457339446
MBNL2	CSDC2	-0.7294925623785	0.7294925623785
MYT1L	CSDC2	0.555361604950778	0.555361604950778
NFKB1	CSDC2	-0.577710020611644	0.577710020611644
NR3C1	CSDC2	-0.743882248687428	0.743882248687428
SETBP1	CSDC2	0.549982711221532	0.549982711221532
SOX5	CSDC2	0.615928783374103	0.615928783374103
FOSL2	DHX57	-0.506976888477937	0.506976888477937
GATAD1	DHX57	-0.567734037298393	0.567734037298393
MAFK	DHX57	-0.650187112244932	0.650187112244932
MBNL1	DHX57	-0.506769410276011	0.506769410276011
MBNL2	DHX57	-0.633810919928172	0.633810919928172
NR3C1	DHX57	-0.579739619623687	0.579739619623687
ZBTB4	DHX57	-0.583778017209382	0.583778017209382
ZUFSP	DHX57	0.505535308683895	0.505535308683895
FOSL2	DLX1	-0.61612658853193	0.61612658853193
GATAD1	DLX1	-0.840882115354944	0.840882115354944
MBNL1	DLX1	-0.526372827422334	0.526372827422334
MBNL2	DLX1	-0.616986179133621	0.616986179133621
NFAT5	DLX1	-0.600896157221055	0.600896157221055
NR3C1	DLX1	-0.523059589069676	0.523059589069676
PRR3	DLX1	0.516515871340271	0.516515871340271
ZBTB4	DLX1	-0.580031968566785	0.580031968566785
GATAD1	DLX5	-0.559722760263184	0.559722760263184
MAFK	DLX5	-0.543365149912635	0.543365149912635
MBNL1	DVL3	-0.543252349945516	0.543252349945516
MAFK	EBF4	-0.542608199968164	0.542608199968164
MBNL1	EBF4	-0.707612157734981	0.707612157734981
MBNL2	EBF4	-0.585188137446732	0.585188137446732
NR3C1	EBF4	-0.626303155130106	0.626303155130106
SETBP1	EBF4	0.501750150510378	0.501750150510378
FGD1	EMX2	-0.573103066168554	0.573103066168554
MYCN	EMX2	-0.625928601614265	0.625928601614265
SETBP1	EMX2	-0.608294303596135	0.608294303596135
SOX5	EMX2	-0.594321318370605	0.594321318370605
FOSL2	FGD1	-0.765128002446437	0.765128002446437
GATAD1	FGD1	-0.780788728348399	0.780788728348399
HOPX	FGD1	-0.672239074411559	0.672239074411559
JAZF1	FGD1	0.574588648561682	0.574588648561682
MAFK	FGD1	-0.835360888755293	0.835360888755293
MBNL1	FGD1	-0.789248505771025	0.789248505771025
MBNL2	FGD1	-0.737032902718666	0.737032902718666
MYT1L	FGD1	0.517074538007558	0.517074538007558
NFKB1	FGD1	-0.560747022333121	0.560747022333121
NR1D2	FGD1	-0.506629413700862	0.506629413700862
NR3C1	FGD1	-0.719232713829476	0.719232713829476
RIOK2	FGD1	-0.592651905488095	0.592651905488095
SETBP1	FGD1	0.530240084426213	0.530240084426213
SOX5	FGD1	0.62017401060499	0.62017401060499
THAP10	FGD1	-0.608605825392111	0.608605825392111
TRIM3	FGD1	0.663211071893015	0.663211071893015
ZBTB4	FGD1	-0.67416256176763	0.67416256176763
ZFPM2	FGD1	-0.633056393090773	0.633056393090773
